RA,DEC
156.49576,-32.90347
160.71547,-45.85064
161.78812,58.08934
163.46747,23.54653
191.28294,-8.38473
191.86133,-10.39985
192.53677,-14.99881
203.89658,40.11114
204.16505,-35.25515
208.21533,-2.60842
210.22736,40.98838
212.24722,14.75826
212.32602,-46.94587
213.62126,35.84377
223.8584,-23.2804
232.63882,-0.80934
246.59135,40.91187
260.00003,24.92764
295.37479,-10.31817
297.22321,-64.76527
300.72775,64.89389
305.12796,77.13798
312.46152,-22.08065
331.92499,-47.37294
339.88223,-30.30636
346.82907,42.20124
11.56352,-7.39914
12.19766,-46.1512
47.29987,-3.91525
47.5042,42.9347
53.74183,-53.57796
63.5668,1.93515
63.73364,-13.19167
65.64149,-74.36243
86.39555,73.60903
92.53971,-34.10619
97.62594,-55.6382
99.63934,63.11967
113.52539,-64.90019
124.0174,-7.59998
144.89067,11.5108
151.90018,-2.52815
164.49057,10.90017
165.36336,-0.71832
167.31487,-70.25478
177.75616,21.79559
190.78188,12.05107
209.20479,25.91593
212.59547,16.33591
215.42395,17.75231
238.33385,54.7082
252.62991,41.81025
255.45447,79.0378
256.10413,9.19546
289.52158,-23.83387
318.36121,2.52317
318.74252,-1.74813
329.11652,-29.28695
329.97104,-84.97398
336.20908,38.82846
348.71808,-37.85545
349.16086,2.763
356.16473,-65.02862
358.52664,-2.53021
14.593,-36.66013
17.2797,17.3028
30.7381,-8.61064
35.60387,-34.42006
38.23257,-0.13127
47.84433,-10.68502
57.41631,-73.97956
60.86058,-51.82903
62.89022,-53.82236
69.1965,-33.5635
75.29826,-13.44558
80.41543,-14.66006
84.59253,52.10139
87.80475,-12.24497
95.85815,57.19747
102.35606,19.33875
103.29932,27.08016
107.8173,39.7077
120.31914,76.87949
130.66533,-84.50616
140.35091,19.5666
141.18103,48.28683
152.47528,-2.54638
156.55418,21.35217
164.40463,45.63449
170.3824,2.75177
173.68153,-37.21594
196.83398,-36.12708
197.98309,46.90721
200.0946,-4.30129
202.10304,6.75803
202.71758,-50.03112
204.38785,61.03065
205.7448,-31.88633
211.4919,-12.07259
215.24336,-22.75661
253.97591,-62.86572
258.84689,57.43287
265.00412,-59.59168
265.0094,-79.42163
266.21179,-60.89334
272.07584,50.02918
309.6261,7.41629
312.80249,57.44211
332.26218,30.80319
336.98636,-30.69836
345.10907,16.6892
0.10454,-26.0445
9.48952,-9.25258
30.48988,44.86021
43.35232,21.57217
68.22054,-13.37597
72.29678,-62.35971
93.89729,-47.18364
96.74586,-55.32089
98.86824,-33.63295
125.32272,-25.77506
139.22688,17.07753
149.02298,-4.51037
152.3779,-3.79509
156.28032,28.09473
161.59877,7.58458
166.97543,-6.72944
169.89854,12.07665
172.77612,3.13082
172.83763,55.11036
173.18033,-1.43298
182.46234,38.21856
187.41312,32.91262
188.67532,49.32458
203.55208,-32.97736
210.91908,-32.72386
216.80714,-30.93646
220.15202,-31.66341
221.05818,15.58239
224.82675,24.00025
246.17058,57.67804
246.91853,-71.85852
248.86722,35.83701
256.27863,52.70616
257.30057,40.92259
276.04382,-44.23026
279.38544,-66.72293
308.12564,3.07359
309.41177,-31.25475
324.44531,-37.52835
345.39371,8.51938
356.11923,-35.91716
357.06516,9.05319
357.40689,6.41958
359.49857,29.26204
4.85154,-40.74418
36.85253,-58.56312
55.04582,-5.91587
59.68469,27.76949
63.04522,-50.26215
70.92007,-57.65962
71.7329,-16.4376
79.81989,-10.99521
86.96971,-25.1496
93.64304,-58.65969
96.26357,76.45053
139.06514,30.82398
164.49718,40.82795
171.03096,34.66362
177.94171,38.01512
182.40973,-22.06147
193.40775,27.78425
198.51501,-37.79685
209.19313,-26.84114
212.54288,25.67359
218.22301,11.59488
227.10767,-31.55633
228.09192,3.39676
234.53984,-28.12373
277.84207,31.37902
282.7265,-62.62296
298.06235,-11.31147
305.54306,-51.71293
320.19482,-30.57817
328.68259,38.73192
339.79739,-17.34119
342.27536,-81.29569
349.49097,18.75216
1.83269,-7.74077
2.64863,-25.33535
14.21464,-1.27243
19.82329,20.78338
32.62874,52.29631
34.64591,-25.75662
42.64888,45.33519
53.80314,29.05421
62.86709,-59.60717
63.70919,1.76698
65.6112,18.32567
66.14455,-2.41903
68.8326,-29.13647
75.11296,-8.48418
75.68795,-25.53681
77.53851,-0.94636
82.43065,60.81305
83.64203,-35.66034
102.90398,15.37981
110.29944,55.04143
111.55463,18.74311
128.01479,24.01086
139.41368,-7.90769
140.29459,-29.91488
161.53195,18.94102
169.33957,25.43793
173.82574,57.68572
188.20007,37.62178
191.71344,0.29711
195.46083,-41.87543
201.06116,-23.34599
205.53493,45.95658
215.81987,-29.70135
218.28571,56.29186
223.17143,-38.95713
229.85278,4.57974
231.74878,72.22529
235.98778,-33.9343
240.23724,18.61477
241.54866,40.4123
249.76207,-6.42105
256.82367,-24.11082
258.42484,-10.95526
264.673,-49.23995
265.62988,-83.93638
270.95895,43.25822
310.64804,-43.75646
317.75079,1.93222
322.63773,-69.55159
333.20279,-13.06233
335.21555,-48.77476
345.18149,-37.33984
352.95139,24.73505
11.13387,-48.84756
23.91048,35.467
24.79773,54.34516
27.18226,32.95678
27.19999,32.55161
28.87272,36.56188
30.68298,-36.25079
35.15023,35.33384
44.14432,10.93131
45.8702,-9.67121
91.10686,-63.40274
113.44526,-50.7577
120.40402,18.88516
141.68068,-23.97355
165.29991,-6.66126
183.69061,13.32646
187.36472,31.44815
189.8882,10.96767
196.92831,24.81059
202.04182,46.67211
202.66881,-31.67212
205.41565,12.64988
212.03616,-24.15918
215.79201,6.15511
228.58495,8.28871
241.62483,15.60401
242.83745,-5.92569
248.95436,-66.47645
253.62804,19.77103
254.0296,-74.03629
255.46294,-25.486
259.09628,-10.01937
269.17941,65.26302
271.86554,78.02547
272.06705,51.36237
272.19833,48.84708
272.28516,-48.6347
300.51816,-39.01356
307.2182,-79.36483
313.64957,-18.92256
317.08771,-80.98918
318.79303,7.13852
322.54968,42.00794
352.61252,30.22189
352.78256,-21.45806
7.71692,11.04786
9.62327,1.71029
12.08961,46.77718
23.67377,-47.18297
25.00113,55.84964
25.26167,-14.31468
33.49025,-41.89119
36.03526,36.92018
42.64744,16.0571
44.13567,18.69648
48.95989,-58.57425
53.58506,-54.85755
64.6402,-40.86258
74.52357,5.86257
75.7193,23.05635
86.09487,-40.60616
87.52905,-58.26984
93.65439,-66.28478
95.5892,-6.68473
104.68178,28.38297
112.81108,16.84345
117.49975,30.74695
121.35798,40.17785
122.73561,25.68471
134.10095,51.87982
170.40802,4.62613
173.19525,-33.63586
179.44408,-17.02498
190.09943,29.80047
198.2549,-44.02873
207.32484,-38.44897
210.95552,5.74756
216.41757,-39.62216
219.55347,-52.74797
238.66882,39.78235
245.55087,-8.67868
247.47023,24.44384
260.44748,-0.9209
268.32654,-3.335
271.77853,26.14706
274.11456,-46.69124
291.65747,-17.27494
292.1073,-18.79714
293.85699,-25.50341
294.33304,-22.45415
306.90625,-66.90395
310.39612,-53.67706
315.92419,-35.06628
323.43118,-63.57757
334.70163,25.12939
347.3613,-31.27737
349.55191,4.18514
352.87027,32.48172
357.83701,49.07842
357.96844,29.26239
9.32663,79.26443
14.68715,12.74837
15.56928,-15.12686
25.31454,34.81147
28.94323,76.52212
36.39006,-8.42167
41.56135,39.35802
52.96849,2.2822
55.1716,-45.68911
61.31796,39.23363
69.89648,-45.72632
70.78701,0.7489
81.73893,-28.80625
87.07597,-45.49166
93.93875,52.31491
125.06276,-65.31362
136.36467,-18.52496
164.47321,-4.90494
164.90904,-15.52632
172.49197,52.18305
175.21095,-4.22336
177.19327,-27.37911
178.86815,34.96603
180.77959,51.67518
181.27289,-5.54482
185.23216,24.6689
187.2059,-29.62741
196.04424,78.38799
201.31674,-20.64968
215.46927,39.97913
217.89594,-38.82427
219.29607,-41.9728
222.06613,26.28465
227.13959,52.2961
232.56731,27.09742
233.78172,-39.18983
234.87646,70.39292
242.85661,-32.61996
253.35037,4.23627
253.77412,2.99397
273.77786,14.13762
283.72556,-46.86069
312.35696,33.34931
334.46497,40.31426
334.69992,-2.9736
338.24686,-26.8227
349.68134,9.38866
354.88147,-3.14909
358.37924,-0.74018
5.96575,36.35911
13.33443,-38.86037
14.43187,-37.562
18.70938,-58.67493
25.27443,-26.01764
26.59957,-47.46399
29.77501,-67.87014
31.22417,-52.11105
37.18618,37.79048
41.82782,-69.2038
45.23794,-48.4967
45.64043,2.19453
51.06174,-49.96558
52.1748,45.34284
57.48285,6.88491
71.77438,-50.05084
76.99875,-22.14439
85.44469,-44.62773
86.52279,-61.86195
101.87565,47.83791
119.19795,45.88788
120.79925,39.8858
122.30811,16.98768
127.6702,-19.71181
129.06335,-17.53546
134.80913,-29.55291
138.07727,37.68251
140.19272,-8.05615
151.99599,-33.96828
158.93152,-6.67165
162.94041,-41.86181
173.10486,-72.53956
186.96083,53.72487
196.61009,-37.77555
202.1041,-31.85776
213.07454,29.20259
216.74815,26.86395
230.09779,40.29316
230.15677,-7.01648
246.0722,-61.85678
247.33192,43.86337
255.72803,22.93
260.54779,-18.79495
262.43988,5.4895
307.97653,-1.50916
314.74774,31.32793
322.5766,-41.79588
338.70575,18.6385
6.81883,44.0542
7.37007,-4.04831
17.45613,-22.99557
20.54132,32.2159
20.90842,-32.13673
21.21945,-68.6002
22.27138,55.18143
29.46412,-55.05075
32.01469,20.35567
37.79588,35.23179
51.25998,-49.25592
53.17412,-75.62446
71.80584,-15.92314
75.71171,-80.86762
83.46588,0.11265
92.64881,-9.37452
105.3379,-38.07094
124.08278,43.44765
149.06073,36.42047
153.15802,22.29187
153.64896,-6.62988
160.83514,-75.59745
166.24635,4.29113
167.15846,1.87648
169.96887,54.46286
172.16939,-8.7985
178.90088,50.67583
194.1109,27.83062
218.68652,-15.92343
226.70653,26.5689
231.5148,3.81159
234.18143,3.81567
241.3911,17.59364
266.37201,58.20423
270.54358,62.74253
276.22366,28.72844
277.60117,-34.27381
304.18192,-35.68016
315.00522,-41.63126
317.06537,-36.97383
318.80948,2.19204
320.28897,-60.11532
337.845,-42.54896
342.86707,11.63196
350.97318,16.88002
358.6106,-1.9329
3.04844,-10.92814
9.80889,-53.11962
13.67845,21.52263
18.82123,16.41477
39.73871,35.60171
45.00026,6.77446
47.27326,47.30434
54.82234,15.8567
75.76769,0.25525
85.41445,-65.186
97.60982,-31.8257
109.56794,-36.59378
111.13993,55.6
114.89455,49.35612
118.93486,41.20388
128.86069,-25.80383
138.33699,-16.64284
150.32323,-34.18127
155.64337,-5.61884
168.82648,29.52745
180.65981,-25.03433
181.65985,-28.16899
191.11711,-3.00519
194.18156,-17.30786
197.67654,-31.54433
199.16422,62.6328
199.90361,3.03264
207.01875,-33.35065
212.36874,35.13728
213.95508,39.7979
214.521,-19.36399
217.58287,-36.67427
224.46172,25.51943
224.60286,8.53451
228.26411,-46.17922
229.16756,0.25052
233.46114,5.2737
243.54514,29.85173
243.98039,15.29604
246.64589,-9.02497
255.28299,-2.79595
256.1683,2.59544
282.10953,-57.18373
290.27261,-8.36694
292.81772,42.19885
296.15247,0.07699
309.40381,-27.5663
312.63586,-52.45576
328.7699,-9.58889
329.15308,47.13926
340.87732,-36.86516
342.08896,-58.34147
355.6886,8.48508
5.06996,27.46784
9.33839,29.14933
30.10983,2.6695
33.19385,0.21377
33.52483,-12.82015
36.07639,-2.72409
36.33345,-5.73842
37.64284,49.52779
42.70392,16.15979
47.77645,42.61512
52.50217,-46.09663
63.82994,-61.03424
69.76005,-2.35173
71.86608,69.3783
73.30138,4.7871
78.22776,2.20647
79.15905,19.06597
86.66822,61.18062
86.95004,-25.55508
105.08967,-77.49653
107.99744,-60.45294
120.58096,16.47296
132.24687,-8.36686
139.71262,20.16647
141.26978,-30.77801
141.81674,34.42709
154.73351,13.15753
156.8795,-1.32484
166.3412,38.23384
177.67641,10.52141
177.85172,32.56168
202.43123,-20.92028
208.8022,-36.31829
212.68646,-5.98843
217.72855,-32.49569
230.83389,8.61806
233.50107,6.90036
247.20924,39.83505
252.97517,-80.03008
255.68286,-23.22859
257.01175,22.12256
263.76141,-8.58014
269.8909,23.8814
300.77905,-83.09673
302.99664,-56.76091
315.034,-41.73534
339.67624,40.07269
343.43759,25.84439
353.50455,-29.87026
357.33945,9.67235
0.94479,-55.2386
15.11296,-51.23172
21.06232,-5.97931
21.34048,-18.16385
28.96863,-3.14443
33.40626,13.72812
38.10895,39.4076
41.72382,5.58935
50.096,-29.23228
66.81031,-30.55953
74.13245,-15.43768
82.14044,-59.75943
97.73822,-28.55532
101.82065,25.96569
110.15446,10.1485
134.10378,-5.67126
142.40694,14.72179
159.16098,35.05298
161.78566,-2.35889
167.46603,-14.97228
171.50665,-35.41656
174.48355,-49.25375
176.96652,-38.92234
177.52203,56.48104
180.98338,7.29651
187.55058,11.74488
205.43228,55.6738
206.12985,20.21082
215.67314,4.4058
223.53226,49.42919
259.46396,-70.55288
265.20715,4.28068
273.41156,-57.73255
284.00775,38.15814
301.43643,6.73657
310.315,-30.43863
310.77924,-56.14804
312.2215,-53.0396
320.84344,-34.68385
328.13297,-55.41289
332.05576,-43.86879
356.10208,9.16461
14.08802,39.82582
39.78923,18.36747
44.26926,-15.01299
44.4502,-14.88713
46.23272,77.90294
47.3208,-0.90665
47.74956,16.78812
54.30241,-31.99978
57.25195,15.85048
61.51225,-53.21806
62.10813,-31.00312
72.08849,-5.25213
80.536,-4.71136
106.15936,-70.53345
108.02216,28.06964
117.51836,34.47942
126.80631,11.28133
148.70421,-28.04761
168.82587,27.40134
181.38676,-30.16103
184.99742,-7.47508
187.90706,-3.99131
188.41695,-8.65747
194.94307,-37.52425
199.17152,67.68839
218.52614,59.1179
222.90898,-38.14706
223.69954,18.56441
230.73232,-1.35646
231.94246,4.88154
239.17329,-33.0386
239.71942,26.43851
243.7377,-6.04872
246.17563,30.76439
264.57425,13.80912
271.24762,45.46494
278.41498,32.13967
291.53745,-67.16068
292.27155,32.38318
296.57745,72.83598
298.82968,-1.9239
308.3609,19.09567
312.0773,-22.52481
312.70245,21.87372
320.74454,1.02672
337.10052,35.15339
338.28064,72.47859
347.56277,-10.79835
353.06555,-30.24864
16.48316,4.09022
27.73282,-40.48537
32.08664,-24.54764
36.43602,41.79942
53.65645,12.06481
55.04561,42.45683
57.81948,1.28248
59.35506,-5.42071
70.81108,-44.58105
80.45495,-17.21272
83.31935,-36.38373
84.45502,-30.59784
90.32845,-7.16653
96.44954,-53.40662
98.33479,63.47885
103.63406,-29.18464
105.3581,52.95038
110.94164,56.58179
128.16425,-5.90158
135.56018,14.5085
149.39127,-13.84951
163.88533,4.45344
165.03093,57.42847
167.04958,42.11969
170.70802,51.20766
174.53349,11.19632
175.88005,19.62789
215.78128,28.59505
216.8333,54.28889
216.93993,34.20895
219.09782,60.47128
219.78331,38.13427
243.11546,-9.28354
262.15628,57.14506
263.40433,70.8428
269.82971,36.42649
272.90274,74.20217
274.5679,-50.67382
282.72156,40.07963
286.66171,-22.31811
290.10156,-62.59164
315.56113,-38.00383
316.45294,-25.35702
317.69843,-23.37524
325.54379,2.65393
330.18454,75.72589
7.54474,-22.9927
8.4809,7.27909
11.89612,9.18366
21.85458,42.07045
24.32054,28.89048
47.93974,34.30525
50.85692,-2.04679
51.01054,-5.93443
54.58925,64.32307
61.7994,-10.22973
73.19751,-18.7744
75.65371,-44.75391
80.93616,-3.45389
88.15179,-17.78727
99.43536,67.84231
120.19604,29.74781
122.73766,56.76789
127.5256,-64.99577
129.03419,-18.90842
135.78209,-13.0311
138.68652,22.57637
152.33286,-16.65339
162.55936,-26.10438
162.89197,-71.85973
174.22601,19.9972
180.32944,56.57018
185.80862,-16.69249
196.05876,9.00657
199.58049,-4.31038
200.97507,-34.66058
209.82193,27.93495
221.07378,-43.96202
221.31581,37.30036
223.78748,-5.65742
229.47548,20.83807
231.95491,4.85682
240.40356,16.43126
244.90842,34.32293
247.09715,39.5703
257.81775,0.07275
282.35382,-43.99422
305.1442,-12.37357
316.88477,-25.6431
316.90118,12.32777
330.46658,0.31886
338.86664,1.47088
353.94739,-67.39697
356.09366,2.81436
0.07596,-47.48958
12.39389,-46.87438
22.61657,21.09071
24.34644,-9.27064
24.45553,-32.9102
30.41614,-7.1311
33.59826,7.86141
41.61867,35.41419
72.83213,15.24606
73.85104,-27.55148
93.65443,51.11698
102.7051,-28.92915
108.35648,23.61593
115.02972,-71.53723
132.88281,-24.92529
135.7567,16.86357
140.6228,47.26248
141.97392,57.3755
148.3277,34.76476
150.62836,0.30741
153.35963,38.65766
168.5849,-46.43011
174.30418,-11.55873
197.32957,-1.62248
201.4073,-32.75999
202.71545,10.93923
217.30078,12.861
228.0097,-13.62365
233.03561,4.74764
240.11427,-8.12602
246.52492,19.61498
276.85132,-77.07744
277.49796,82.41759
282.28314,52.16148
285.81421,-63.87419
286.27167,-58.95737
304.93091,-29.79518
318.61847,-30.05484
334.08664,-31.77722
345.5062,52.14877
350.45114,10.20415
355.85779,55.61802
13.80436,-24.04411
31.34925,51.98212
41.8451,39.59541
42.60135,44.42635
43.60784,-22.5035
59.71294,21.82557
67.81591,-4.95089
79.02361,5.5748
87.73646,-23.9685
108.37234,6.2457
111.43169,53.2291
119.16199,44.12803
129.79578,26.22058
139.90094,50.87952
142.18556,-23.19029
148.63023,-14.46465
154.99438,79.45193
158.64838,73.6669
174.86797,19.80369
186.22783,-15.60098
192.84171,27.4437
206.17303,40.46738
213.43626,26.58285
236.91513,-11.87114
238.5088,37.17141
242.46393,49.16669
267.18002,24.65211
290.39828,-17.15424
291.43109,-48.12145
318.6568,-26.55685
320.80411,-19.60666
323.50085,39.39189
332.21478,44.53984
332.45587,17.08927
334.68088,35.9334
355.96887,-8.03418
357.11749,27.04716
359.77737,6.87307
4.57936,38.22957
9.81546,6.68851
10.04502,22.71581
15.89381,52.42822
31.02453,-8.12515
37.32656,28.00158
41.08275,31.46217
44.81821,7.30522
48.05782,-25.20349
53.55545,-37.29352
54.87656,39.23799
66.82534,-6.71887
69.31233,-30.94138
73.08916,-62.57302
81.5486,-45.89337
81.76094,-76.35688
91.95338,-33.48787
92.8437,-36.57159
96.15723,44.20548
110.09766,32.36926
118.29321,8.95449
120.45335,-72.40423
133.35918,45.76945
134.64308,54.03685
138.36287,-10.00626
145.38011,-38.32026
149.10461,46.17079
149.14304,-13.26434
150.98761,-6.4965
161.50002,45.92783
165.14249,-7.53088
167.0116,-37.12626
170.79494,34.48971
185.64587,51.15486
188.53687,-0.35525
191.74284,-5.89755
194.7052,-46.90932
201.70729,-31.39578
203.53925,13.28075
203.68997,-11.93655
211.37314,-22.55281
213.21892,-7.08555
215.51556,71.84494
218.23224,24.283
222.2816,10.97992
225.89223,-22.10229
228.14268,7.76175
239.05444,71.00419
243.07343,28.42958
250.10368,14.64038
255.35118,81.68348
255.48366,28.38809
257.39499,27.9726
267.68274,-70.10764
269.13675,83.81146
276.40738,-39.95176
276.73877,56.08774
281.32849,49.9426
288.9426,43.44072
307.20947,-41.59262
312.12531,-39.39901
317.98734,30.6743
329.29034,-50.14262
331.19836,-20.20185
338.57172,-47.9174
354.51071,-22.97442
11.17328,69.9172
17.47113,50.85653
19.14151,-24.62614
20.81304,49.33902
27.00307,-62.86668
28.68294,-2.68366
36.03147,3.20627
37.68286,50.10608
41.99187,48.6706
50.22305,-9.81048
50.3927,40.72232
57.10415,-6.62602
61.21733,-51.74033
80.65026,51.37346
110.46454,-48.8038
110.59607,37.85216
148.24594,19.63206
152.83286,-0.02289
162.87465,46.74485
165.51607,-9.53488
167.2455,-4.57998
171.82967,59.62653
172.16631,9.09869
175.8127,21.70325
178.99107,63.66024
179.51111,-3.74344
181.1366,22.27478
191.68318,-26.03132
193.20856,80.32402
202.47163,-29.49179
204.88507,27.92875
221.05873,20.61398
221.83244,-6.45552
229.19057,-7.36884
236.08957,41.08641
237.18379,52.34295
248.7851,-81.82455
254.61467,59.11956
263.03314,56.87878
269.43433,57.49905
269.47208,52.09391
288.31149,-50.1829
318.83279,-23.10687
323.78073,-9.09068
333.07108,-62.72489
335.63181,2.77515
342.59521,-34.87656
343.7619,-3.15292
350.80304,52.29269
4.54284,-49.098
5.13731,-0.14637
11.60426,-14.43041
17.65885,30.43955
37.82965,21.14926
49.90536,41.48594
71.15598,-15.92325
71.69983,-16.06059
79.98254,57.66687
92.1282,-35.61251
94.52441,-34.46186
99.61532,-36.68868
112.78975,14.04127
115.65746,0.64607
116.17781,-53.42009
140.88603,33.75497
142.07434,29.706
153.9704,18.38447
155.21216,-17.3165
161.7408,-9.89282
162.84729,69.47612
170.32721,-1.73337
174.2276,-50.09597
175.60199,54.77416
179.6011,30.64955
185.98241,73.89327
190.65038,78.12236
194.47087,-20.69815
224.35542,19.59668
231.97092,29.00879
239.80527,-30.66854
240.46158,17.99566
248.87296,31.02002
264.3822,14.31913
269.80814,56.23177
291.37582,62.60883
301.00034,64.7319
314.59055,62.57304
321.99652,-33.90976
326.00769,-15.52153
329.23596,-11.65865
334.24835,-58.08321
2.89543,-83.88375
3.54225,34.16965
8.21948,-78.22407
12.67219,-4.19996
13.12591,51.95956
15.98449,-2.26233
19.02883,-76.42259
20.95931,-18.18432
26.97003,23.44702
36.42004,24.965
52.55702,-52.62509
69.27605,-65.63336
92.47574,76.66821
95.15675,-2.97918
108.30575,-32.88511
120.17379,62.50463
124.00569,58.33407
129.4088,-9.88061
138.18878,29.42162
149.42792,-5.10348
151.83403,10.36117
154.33315,-2.32945
160.63594,40.37685
164.81873,-27.81158
170.14215,46.8245
173.63304,-9.53345
176.83218,-50.73259
179.37079,5.08896
180.36642,-0.71842
181.75929,58.83311
190.37666,-11.36948
192.42278,-12.34735
195.14378,-76.8938
197.60802,-51.62271
202.00093,31.87127
203.74615,-15.42962
204.39606,-21.21625
204.48392,-13.16086
208.2216,37.6895
210.47404,-47.33079
217.56537,-34.23592
220.41988,18.55718
233.94321,7.94179
235.54646,27.60965
235.93176,-66.47406
247.09842,-9.58852
250.71913,-28.98475
251.72873,22.52139
260.19376,-1.04307
268.77246,-69.09971
291.22913,77.27822
297.63257,53.30869
300.49689,59.57019
309.44766,-3.18535
310.12335,-66.58921
312.86142,-44.88635
315.83276,-72.68788
318.66754,28.61042
323.15665,2.52798
349.92236,10.185
0.89954,10.60383
2.19391,-31.01105
5.05331,-49.67567
5.97218,53.34523
12.45756,24.45058
13.14339,-70.47139
16.22042,49.49813
23.74017,-24.42362
24.08441,17.8162
25.18087,-4.65214
27.75842,13.29655
32.514,27.05723
40.22611,-13.31356
41.10517,-9.73648
44.15771,22.16909
47.05291,42.44217
47.35983,-63.1394
68.88505,-13.55644
69.86845,19.34855
76.09319,-19.04025
95.41853,50.32642
96.48772,-54.46395
106.9586,10.09428
124.3567,-7.51263
141.9214,55.91737
142.13579,50.79365
174.12816,47.81715
175.05061,-3.53227
186.78737,5.88016
193.26465,49.87966
195.14113,-6.85309
205.3735,23.16687
211.49925,14.23657
218.93399,35.0761
220.7364,25.01647
222.29085,-2.29151
223.77902,-27.67589
238.386,18.8075
242.44987,30.14315
243.6985,-61.19522
250.47372,-23.69968
255.97168,-23.46489
258.05484,46.53545
260.5343,30.69381
266.09488,-65.47615
267.23029,-53.73051
267.47678,68.40715
267.60855,59.79318
268.46536,-3.02428
272.42676,1.6612
273.45071,57.06866
286.21405,50.66204
287.9191,-61.81633
290.65369,45.21843
294.61884,-51.78701
297.67245,4.30993
303.65686,-54.42199
316.9585,18.15269
320.83093,-64.29624
329.53821,-48.51383
339.26877,-39.1751
346.05817,26.93839
12.52393,-12.18431
14.26327,-13.24719
15.97392,-49.3706
20.74367,50.03354
28.24607,-16.66911
37.80324,43.35839
38.30811,24.10836
40.00783,-14.69784
43.31218,36.78041
52.06421,-74.25631
69.31955,-44.51992
78.60708,-28.03487
101.04527,35.77909
105.74448,36.84048
106.09589,-44.70787
106.20358,53.99435
106.37092,-49.12794
114.786,-8.01661
123.465,35.49285
144.63707,10.34175
148.78516,14.29142
150.21275,-65.10277
165.78795,-26.44315
176.45474,-44.2652
177.68295,-26.73828
183.9326,17.15489
191.27742,21.1695
194.9865,7.06855
198.05109,-56.74525
198.95622,56.80851
227.09952,20.51547
232.89473,25.2461
239.70955,-64.5416
242.66942,2.11102
257.95767,57.11091
260.67844,48.19279
265.91064,33.09688
266.7475,40.28369
267.66391,17.2093
280.20062,40.03354
299.4317,-30.71928
312.42899,-38.51496
314.33514,-33.89595
315.70569,-26.30891
318.14929,-39.12592
324.16684,-20.15687
324.62012,-54.4859
325.02374,-58.66891
325.99683,-56.62244
331.68298,9.35206
333.33868,38.99031
336.14841,-58.94821
338.38614,1.84923
356.94293,33.44361
357.07541,2.34229
358.6907,-28.05926
5.74574,-42.93411
14.48547,-9.52518
18.30587,8.86514
26.30067,-55.72767
26.80001,-66.10979
34.83809,52.0054
36.65242,0.64873
50.13744,41.5741
81.81662,8.27818
87.41569,-24.4239
88.79889,-51.69144
90.43131,11.15392
101.7619,40.02205
107.65328,-30.61798
118.92915,56.57807
119.17451,17.99124
127.09373,25.125
143.97876,48.1468
148.83159,-14.63206
152.86827,54.65282
158.45833,12.87845
174.06395,-70.80756
178.64645,23.88072
183.37418,21.34953
189.61632,-23.64021
203.3674,-37.8969
207.64911,28.14971
212.05736,53.88352
221.35966,19.4656
232.50067,82.42362
236.85963,10.28268
241.46301,-61.19562
242.98647,16.77802
243.60449,10.51491
258.46646,-23.05796
262.2771,-65.3872
277.99271,48.28146
278.51031,20.30397
302.19147,-56.2547
8.40726,53.54987
15.5499,26.99733
17.1992,-39.52497
44.68641,44.68383
55.04543,17.39666
67.49098,32.1543
77.51854,-14.94696
93.88365,-32.06664
108.12106,28.59569
120.46331,61.41314
123.24921,5.58904
125.77297,-7.97536
127.74658,39.83969
132.37671,42.27533
134.27821,-24.75038
145.94403,11.45634
148.15356,52.22178
160.10612,-27.88083
164.9772,-29.65205
165.89767,3.33733
167.65063,-41.91006
167.82483,11.55441
183.05569,-27.11284
185.86565,-24.51088
189.56937,-4.7751
195.63785,51.77336
196.42117,-20.91599
198.78516,-33.50396
200.71098,-27.65588
201.53725,79.2528
201.70581,-36.75647
201.99759,-24.2784
203.17274,-23.51069
206.47542,36.56591
211.81999,15.16653
212.7852,-27.02711
212.92517,-28.9994
222.1472,-24.9076
234.63966,13.34514
236.70471,18.06533
238.20721,-14.74054
244.52724,61.66138
246.40089,-3.17769
262.17728,73.47569
266.23575,-65.61284
277.23657,29.8429
277.69696,34.34716
280.11508,-53.36624
286.70343,-32.17707
287.25635,42.9535
293.83746,53.13424
298.53256,-31.91007
310.99768,53.24232
314.96332,-17.87263
319.52634,-46.30073
324.68585,-49.36086
330.08493,63.18271
330.77997,12.95006
335.16541,35.22227
339.38022,-55.41776
346.09595,-43.92225
20.75286,50.11416
40.43436,-16.97136
43.06822,47.15666
50.11282,35.95386
57.38552,46.994
57.5717,18.21594
62.06678,85.67772
78.547,-68.22018
84.75871,-30.29444
85.4557,64.48174
101.44301,46.04914
107.06271,-52.72565
109.64193,-42.86459
110.45909,38.76966
113.82687,-50.25002
120.17062,-72.5225
131.27374,40.55957
136.17151,46.58516
151.00734,38.6765
157.53061,-33.72607
166.66483,15.04093
167.42163,21.74042
192.36864,37.23022
202.15916,33.60518
204.31369,-48.3002
205.68181,-24.33593
214.21075,-25.81757
225.80421,49.85114
282.08142,-41.22304
282.25366,-48.52547
286.17841,60.48351
287.89273,31.05099
292.66687,66.79636
304.02863,-8.80232
322.74939,41.51114
324.20212,-14.80994
342.09109,53.01995
343.27563,-28.14036
345.86475,20.12163
357.74991,27.21906
4.47583,-68.69461
12.4573,-35.33422
14.91333,-8.88116
17.24861,-5.36097
28.55792,25.66039
29.19169,-25.17124
31.44014,56.14168
31.8281,-53.72935
