gamma,f,A,delta_chi2
1.54,2.62,1.1,2.5200000000000045
1.54,2.63,0.9,2.769999999999994
1.54,2.63,0.92,2.0499999999999936
1.54,2.63,0.9400000000000001,1.4899999999999933
1.54,2.63,0.9600000000000001,1.0899999999999934
1.54,2.63,0.9800000000000001,0.849999999999994
1.54,2.63,1.0,0.7699999999999947
1.54,2.63,1.02,0.8499999999999949
1.54,2.63,1.04,1.0899999999999952
1.54,2.63,1.06,1.489999999999996
1.54,2.63,1.08,2.049999999999997
1.54,2.63,1.1,2.7699999999999982
1.54,2.6399999999999997,0.9,3.1199999999999832
1.54,2.6399999999999997,0.92,2.3999999999999826
1.54,2.6399999999999997,0.9400000000000001,1.8399999999999828
1.54,2.6399999999999997,0.9600000000000001,1.4399999999999828
1.54,2.6399999999999997,0.9800000000000001,1.1999999999999833
1.54,2.6399999999999997,1.0,1.1199999999999841
1.54,2.6399999999999997,1.02,1.1999999999999842
1.54,2.6399999999999997,1.04,1.4399999999999846
1.54,2.6399999999999997,1.06,1.8399999999999854
1.54,2.6399999999999997,1.08,2.399999999999986
1.54,2.6399999999999997,1.1,3.1199999999999877
1.54,2.65,0.9,3.5699999999999905
1.54,2.65,0.92,2.8499999999999903
1.54,2.65,0.9400000000000001,2.2899999999999903
1.54,2.65,0.9600000000000001,1.8899999999999904
1.54,2.65,0.9800000000000001,1.6499999999999908
1.54,2.65,1.0,1.5699999999999916
1.54,2.65,1.02,1.6499999999999917
1.54,2.65,1.04,1.8899999999999921
1.54,2.65,1.06,2.289999999999993
1.54,2.65,1.08,2.849999999999994
1.54,2.65,1.1,3.569999999999995
1.54,2.6599999999999997,0.9,4.119999999999976
1.54,2.6599999999999997,0.92,3.3999999999999755
1.54,2.6599999999999997,0.9400000000000001,2.839999999999976
1.54,2.6599999999999997,0.9600000000000001,2.439999999999976
1.54,2.6599999999999997,0.9800000000000001,2.199999999999976
1.54,2.6599999999999997,1.0,2.119999999999977
1.54,2.6599999999999997,1.02,2.199999999999977
1.54,2.6599999999999997,1.04,2.4399999999999777
1.54,2.6599999999999997,1.06,2.8399999999999785
1.54,2.6599999999999997,1.08,3.399999999999979
1.54,2.6599999999999997,1.1,4.119999999999981
1.54,2.67,0.9,4.769999999999989
1.54,2.67,0.92,4.049999999999988
1.54,2.67,0.9400000000000001,3.489999999999988
1.54,2.67,0.9600000000000001,3.0899999999999883
1.54,2.67,0.9800000000000001,2.8499999999999885
1.54,2.67,1.0,2.7699999999999894
1.54,2.67,1.02,2.8499999999999894
1.54,2.67,1.04,3.08999999999999
1.54,2.67,1.06,3.4899999999999904
1.54,2.67,1.08,4.049999999999992
1.54,2.67,1.1,4.7699999999999925
1.54,2.6799999999999997,0.9,5.51999999999997
1.54,2.6799999999999997,0.92,4.79999999999997
1.54,2.6799999999999997,0.9400000000000001,4.23999999999997
1.54,2.6799999999999997,0.9600000000000001,3.83999999999997
1.54,2.6799999999999997,0.9800000000000001,3.5999999999999703
1.54,2.6799999999999997,1.0,3.519999999999971
1.54,2.6799999999999997,1.02,3.5999999999999712
1.54,2.6799999999999997,1.04,3.839999999999972
1.54,2.6799999999999997,1.06,4.239999999999973
1.54,2.6799999999999997,1.08,4.799999999999973
1.54,2.6799999999999997,1.1,5.519999999999975
1.54,2.69,0.9,6.369999999999987
1.54,2.69,0.92,5.649999999999986
1.54,2.69,0.9400000000000001,5.0899999999999865
1.54,2.69,0.9600000000000001,4.689999999999986
1.54,2.69,0.9800000000000001,4.449999999999987
1.54,2.69,1.0,4.369999999999988
1.54,2.69,1.02,4.449999999999988
1.54,2.69,1.04,4.689999999999988
1.54,2.69,1.06,5.089999999999989
1.54,2.69,1.08,5.64999999999999
1.54,2.69,1.1,6.369999999999991
1.54,2.6999999999999997,0.9,7.319999999999964
1.54,2.6999999999999997,0.92,6.599999999999963
1.54,2.6999999999999997,0.9400000000000001,6.039999999999964
1.54,2.6999999999999997,0.9600000000000001,5.639999999999963
1.54,2.6999999999999997,0.9800000000000001,5.399999999999964
1.54,2.6999999999999997,1.0,5.319999999999965
1.54,2.6999999999999997,1.02,5.399999999999965
1.54,2.6999999999999997,1.04,5.639999999999965
1.54,2.6999999999999997,1.06,6.039999999999966
1.54,2.6999999999999997,1.08,6.599999999999967
1.54,2.6999999999999997,1.1,7.319999999999968
1.54,2.71,0.9,8.369999999999985
1.54,2.71,0.92,7.649999999999984
1.54,2.71,0.9400000000000001,7.089999999999985
1.54,2.71,0.9600000000000001,6.689999999999984
1.54,2.71,0.9800000000000001,6.449999999999985
1.54,2.71,1.0,6.369999999999986
1.54,2.71,1.02,6.449999999999986
1.54,2.71,1.04,6.689999999999986
1.54,2.71,1.06,7.089999999999987
1.54,2.71,1.08,7.649999999999988
1.54,2.71,1.1,8.36999999999999
1.54,2.7199999999999998,0.9,9.51999999999996
1.54,2.7199999999999998,0.92,8.79999999999996
1.54,2.7199999999999998,0.9400000000000001,8.23999999999996
1.54,2.7199999999999998,0.9600000000000001,7.839999999999959
1.54,2.7199999999999998,0.9800000000000001,7.59999999999996
1.54,2.7199999999999998,1.0,7.5199999999999605
1.54,2.7199999999999998,1.02,7.599999999999961
1.54,2.7199999999999998,1.04,7.839999999999961
1.54,2.7199999999999998,1.06,8.239999999999961
1.54,2.7199999999999998,1.08,8.799999999999963
1.54,2.7199999999999998,1.1,9.519999999999964
1.54,2.73,0.9,10.769999999999985
1.54,2.73,0.92,10.049999999999985
1.54,2.73,0.9400000000000001,9.489999999999984
1.54,2.73,0.9600000000000001,9.089999999999984
1.54,2.73,0.9800000000000001,8.849999999999985
1.54,2.73,1.0,8.769999999999985
1.54,2.73,1.02,8.849999999999985
1.54,2.73,1.04,9.089999999999986
1.54,2.73,1.06,9.489999999999986
1.54,2.73,1.08,10.049999999999988
1.54,2.73,1.1,10.769999999999989
1.54,2.7399999999999998,0.9,12.119999999999955
1.54,2.7399999999999998,0.92,11.399999999999954
1.54,2.7399999999999998,0.9400000000000001,10.839999999999954
1.54,2.7399999999999998,0.9600000000000001,10.439999999999953
1.54,2.7399999999999998,0.9800000000000001,10.199999999999955
1.54,2.7399999999999998,1.0,10.119999999999955
1.54,2.7399999999999998,1.02,10.199999999999955
1.54,2.7399999999999998,1.04,10.439999999999955
1.54,2.7399999999999998,1.06,10.839999999999955
1.54,2.7399999999999998,1.08,11.399999999999958
1.54,2.7399999999999998,1.1,12.119999999999958
1.54,2.75,0.9,13.569999999999986
1.54,2.75,0.92,12.849999999999987
1.54,2.75,0.9400000000000001,12.289999999999987
1.54,2.75,0.9600000000000001,11.889999999999986
1.54,2.75,0.9800000000000001,11.649999999999988
1.54,2.75,1.0,11.569999999999988
1.54,2.75,1.02,11.649999999999988
1.54,2.75,1.04,11.889999999999988
1.54,2.75,1.06,12.289999999999988
1.54,2.75,1.08,12.84999999999999
1.54,2.75,1.1,13.569999999999991
1.54,2.76,0.9,15.119999999999951
1.54,2.76,0.92,14.399999999999952
1.54,2.76,0.9400000000000001,13.839999999999952
1.54,2.76,0.9600000000000001,13.439999999999952
1.54,2.76,0.9800000000000001,13.199999999999953
1.54,2.76,1.0,13.119999999999953
1.54,2.76,1.02,13.199999999999953
1.54,2.76,1.04,13.439999999999953
1.54,2.76,1.06,13.839999999999954
1.54,2.76,1.08,14.399999999999956
1.54,2.76,1.1,15.119999999999957
1.54,2.77,0.9,16.769999999999985
1.54,2.77,0.92,16.049999999999986
1.54,2.77,0.9400000000000001,15.489999999999986
1.54,2.77,0.9600000000000001,15.089999999999986
1.54,2.77,0.9800000000000001,14.849999999999987
1.54,2.77,1.0,14.769999999999987
1.54,2.77,1.02,14.849999999999987
1.54,2.77,1.04,15.089999999999987
1.54,2.77,1.06,15.489999999999988
1.54,2.77,1.08,16.04999999999999
1.54,2.77,1.1,16.76999999999999
1.54,2.78,0.9,18.51999999999995
1.54,2.78,0.92,17.799999999999947
1.54,2.78,0.9400000000000001,17.23999999999995
1.54,2.78,0.9600000000000001,16.83999999999995
1.54,2.78,0.9800000000000001,16.599999999999948
1.54,2.78,1.0,16.51999999999995
1.54,2.78,1.02,16.59999999999995
1.54,2.78,1.04,16.83999999999995
1.54,2.78,1.06,17.239999999999952
1.54,2.78,1.08,17.79999999999995
1.54,2.78,1.1,18.519999999999953
1.54,2.79,0.9,20.36999999999999
1.54,2.79,0.92,19.649999999999988
1.54,2.79,0.9400000000000001,19.08999999999999
1.54,2.79,0.9600000000000001,18.68999999999999
1.54,2.79,0.9800000000000001,18.44999999999999
1.54,2.79,1.0,18.36999999999999
1.54,2.79,1.02,18.449999999999992
1.54,2.79,1.04,18.68999999999999
1.54,2.79,1.06,19.089999999999993
1.54,2.79,1.08,19.64999999999999
1.54,2.79,1.1,20.369999999999994
1.54,2.8,0.9,22.319999999999947
1.54,2.8,0.92,21.599999999999945
1.54,2.8,0.9400000000000001,21.039999999999946
1.54,2.8,0.9600000000000001,20.639999999999947
1.54,2.8,0.9800000000000001,20.399999999999945
1.54,2.8,1.0,20.319999999999947
1.54,2.8,1.02,20.39999999999995
1.54,2.8,1.04,20.639999999999947
1.54,2.8,1.06,21.03999999999995
1.54,2.8,1.08,21.599999999999948
1.54,2.8,1.1,22.31999999999995
1.5499999999999998,2.4,0.9,22.08000000000004
1.5499999999999998,2.4,0.92,21.36000000000004
1.5499999999999998,2.4,0.9400000000000001,20.80000000000004
1.5499999999999998,2.4,0.9600000000000001,20.40000000000004
1.5499999999999998,2.4,0.9800000000000001,20.16000000000004
1.5499999999999998,2.4,1.0,20.08000000000004
1.5499999999999998,2.4,1.02,20.160000000000043
1.5499999999999998,2.4,1.04,20.40000000000004
1.5499999999999998,2.4,1.06,20.800000000000043
1.5499999999999998,2.4,1.08,21.360000000000042
1.5499999999999998,2.4,1.1,22.080000000000044
1.5499999999999998,2.4099999999999997,0.9,20.130000000000077
1.5499999999999998,2.4099999999999997,0.92,19.410000000000075
1.5499999999999998,2.4099999999999997,0.9400000000000001,18.850000000000076
1.5499999999999998,2.4099999999999997,0.9600000000000001,18.450000000000077
1.5499999999999998,2.4099999999999997,0.9800000000000001,18.210000000000075
1.5499999999999998,2.4099999999999997,1.0,18.130000000000077
1.5499999999999998,2.4099999999999997,1.02,18.21000000000008
1.5499999999999998,2.4099999999999997,1.04,18.450000000000077
1.5499999999999998,2.4099999999999997,1.06,18.85000000000008
1.5499999999999998,2.4099999999999997,1.08,19.41000000000008
1.5499999999999998,2.4099999999999997,1.1,20.13000000000008
1.5499999999999998,2.42,0.9,18.280000000000037
1.5499999999999998,2.42,0.92,17.560000000000034
1.5499999999999998,2.42,0.9400000000000001,17.000000000000036
1.5499999999999998,2.42,0.9600000000000001,16.600000000000037
1.5499999999999998,2.42,0.9800000000000001,16.360000000000035
1.5499999999999998,2.42,1.0,16.280000000000037
1.5499999999999998,2.42,1.02,16.36000000000004
1.5499999999999998,2.42,1.04,16.600000000000037
1.5499999999999998,2.42,1.06,17.00000000000004
1.5499999999999998,2.42,1.08,17.560000000000038
1.5499999999999998,2.42,1.1,18.28000000000004
1.5499999999999998,2.4299999999999997,0.9,16.530000000000065
1.5499999999999998,2.4299999999999997,0.92,15.810000000000066
1.5499999999999998,2.4299999999999997,0.9400000000000001,15.250000000000066
1.5499999999999998,2.4299999999999997,0.9600000000000001,14.850000000000065
1.5499999999999998,2.4299999999999997,0.9800000000000001,14.610000000000067
1.5499999999999998,2.4299999999999997,1.0,14.530000000000067
1.5499999999999998,2.4299999999999997,1.02,14.610000000000067
1.5499999999999998,2.4299999999999997,1.04,14.850000000000067
1.5499999999999998,2.4299999999999997,1.06,15.250000000000068
1.5499999999999998,2.4299999999999997,1.08,15.81000000000007
1.5499999999999998,2.4299999999999997,1.1,16.530000000000072
1.5499999999999998,2.44,0.9,14.880000000000027
1.5499999999999998,2.44,0.92,14.160000000000027
1.5499999999999998,2.44,0.9400000000000001,13.600000000000026
1.5499999999999998,2.44,0.9600000000000001,13.200000000000026
1.5499999999999998,2.44,0.9800000000000001,12.960000000000027
1.5499999999999998,2.44,1.0,12.880000000000027
1.5499999999999998,2.44,1.02,12.960000000000027
1.5499999999999998,2.44,1.04,13.200000000000028
1.5499999999999998,2.44,1.06,13.600000000000028
1.5499999999999998,2.44,1.08,14.16000000000003
1.5499999999999998,2.44,1.1,14.880000000000031
1.5499999999999998,2.4499999999999997,0.9,13.330000000000055
1.5499999999999998,2.4499999999999997,0.92,12.610000000000056
1.5499999999999998,2.4499999999999997,0.9400000000000001,12.050000000000056
1.5499999999999998,2.4499999999999997,0.9600000000000001,11.650000000000055
1.5499999999999998,2.4499999999999997,0.9800000000000001,11.410000000000057
1.5499999999999998,2.4499999999999997,1.0,11.330000000000057
1.5499999999999998,2.4499999999999997,1.02,11.410000000000057
1.5499999999999998,2.4499999999999997,1.04,11.650000000000057
1.5499999999999998,2.4499999999999997,1.06,12.050000000000058
1.5499999999999998,2.4499999999999997,1.08,12.61000000000006
1.5499999999999998,2.4499999999999997,1.1,13.33000000000006
1.5499999999999998,2.46,0.9,11.88000000000002
1.5499999999999998,2.46,0.92,11.16000000000002
1.5499999999999998,2.46,0.9400000000000001,10.60000000000002
1.5499999999999998,2.46,0.9600000000000001,10.200000000000019
1.5499999999999998,2.46,0.9800000000000001,9.96000000000002
1.5499999999999998,2.46,1.0,9.88000000000002
1.5499999999999998,2.46,1.02,9.96000000000002
1.5499999999999998,2.46,1.04,10.20000000000002
1.5499999999999998,2.46,1.06,10.600000000000021
1.5499999999999998,2.46,1.08,11.160000000000023
1.5499999999999998,2.46,1.1,11.880000000000024
1.5499999999999998,2.4699999999999998,0.9,10.530000000000047
1.5499999999999998,2.4699999999999998,0.92,9.810000000000047
1.5499999999999998,2.4699999999999998,0.9400000000000001,9.250000000000046
1.5499999999999998,2.4699999999999998,0.9600000000000001,8.850000000000046
1.5499999999999998,2.4699999999999998,0.9800000000000001,8.610000000000047
1.5499999999999998,2.4699999999999998,1.0,8.530000000000047
1.5499999999999998,2.4699999999999998,1.02,8.610000000000047
1.5499999999999998,2.4699999999999998,1.04,8.850000000000048
1.5499999999999998,2.4699999999999998,1.06,9.250000000000048
1.5499999999999998,2.4699999999999998,1.08,9.81000000000005
1.5499999999999998,2.4699999999999998,1.1,10.53000000000005
1.5499999999999998,2.48,0.9,9.280000000000015
1.5499999999999998,2.48,0.92,8.560000000000015
1.5499999999999998,2.48,0.9400000000000001,8.000000000000014
1.5499999999999998,2.48,0.9600000000000001,7.600000000000015
1.5499999999999998,2.48,0.9800000000000001,7.360000000000015
1.5499999999999998,2.48,1.0,7.280000000000016
1.5499999999999998,2.48,1.02,7.360000000000016
1.5499999999999998,2.48,1.04,7.6000000000000165
1.5499999999999998,2.48,1.06,8.000000000000018
1.5499999999999998,2.48,1.08,8.560000000000018
1.5499999999999998,2.48,1.1,9.280000000000019
1.5499999999999998,2.4899999999999998,0.9,8.130000000000038
1.5499999999999998,2.4899999999999998,0.92,7.4100000000000374
1.5499999999999998,2.4899999999999998,0.9400000000000001,6.850000000000038
1.5499999999999998,2.4899999999999998,0.9600000000000001,6.4500000000000375
1.5499999999999998,2.4899999999999998,0.9800000000000001,6.210000000000038
1.5499999999999998,2.4899999999999998,1.0,6.130000000000039
1.5499999999999998,2.4899999999999998,1.02,6.210000000000039
1.5499999999999998,2.4899999999999998,1.04,6.450000000000039
1.5499999999999998,2.4899999999999998,1.06,6.8500000000000405
1.5499999999999998,2.4899999999999998,1.08,7.410000000000041
1.5499999999999998,2.4899999999999998,1.1,8.130000000000042
1.5499999999999998,2.5,0.9,7.080000000000012
1.5499999999999998,2.5,0.92,6.360000000000011
1.5499999999999998,2.5,0.9400000000000001,5.800000000000011
1.5499999999999998,2.5,0.9600000000000001,5.400000000000011
1.5499999999999998,2.5,0.9800000000000001,5.160000000000012
1.5499999999999998,2.5,1.0,5.0800000000000125
1.5499999999999998,2.5,1.02,5.160000000000013
1.5499999999999998,2.5,1.04,5.400000000000013
1.5499999999999998,2.5,1.06,5.800000000000014
1.5499999999999998,2.5,1.08,6.3600000000000145
1.5499999999999998,2.5,1.1,7.080000000000016
1.5499999999999998,2.51,0.9,6.13000000000003
1.5499999999999998,2.51,0.92,5.4100000000000295
1.5499999999999998,2.51,0.9400000000000001,4.85000000000003
1.5499999999999998,2.51,0.9600000000000001,4.4500000000000295
1.5499999999999998,2.51,0.9800000000000001,4.21000000000003
1.5499999999999998,2.51,1.0,4.130000000000031
1.5499999999999998,2.51,1.02,4.210000000000031
1.5499999999999998,2.51,1.04,4.450000000000031
1.5499999999999998,2.51,1.06,4.8500000000000325
1.5499999999999998,2.51,1.08,5.410000000000033
1.5499999999999998,2.51,1.1,6.1300000000000345
1.5499999999999998,2.52,0.9,5.280000000000008
1.5499999999999998,2.52,0.92,4.5600000000000085
1.5499999999999998,2.52,0.9400000000000001,4.000000000000008
1.5499999999999998,2.52,0.9600000000000001,3.6000000000000085
1.5499999999999998,2.52,0.9800000000000001,3.3600000000000088
1.5499999999999998,2.52,1.0,3.2800000000000096
1.5499999999999998,2.52,1.02,3.3600000000000096
1.5499999999999998,2.52,1.04,3.6000000000000103
1.5499999999999998,2.52,1.06,4.000000000000011
1.5499999999999998,2.52,1.08,4.560000000000012
1.5499999999999998,2.52,1.1,5.280000000000014
1.5499999999999998,2.53,0.9,4.5300000000000225
1.5499999999999998,2.53,0.92,3.810000000000022
1.5499999999999998,2.53,0.9400000000000001,3.250000000000022
1.5499999999999998,2.53,0.9600000000000001,2.8500000000000223
1.5499999999999998,2.53,0.9800000000000001,2.6100000000000225
1.5499999999999998,2.53,1.0,2.5300000000000233
1.5499999999999998,2.53,1.02,2.6100000000000234
1.5499999999999998,2.53,1.04,2.850000000000024
1.5499999999999998,2.53,1.06,3.250000000000025
1.5499999999999998,2.53,1.08,3.8100000000000254
1.5499999999999998,2.53,1.1,4.530000000000027
1.5499999999999998,2.54,0.9,3.880000000000006
1.5499999999999998,2.54,0.92,3.1600000000000055
1.5499999999999998,2.54,0.9400000000000001,2.6000000000000054
1.5499999999999998,2.54,0.9600000000000001,2.2000000000000055
1.5499999999999998,2.54,0.9800000000000001,1.960000000000006
1.5499999999999998,2.54,1.0,1.8800000000000068
1.5499999999999998,2.54,1.02,1.9600000000000068
1.5499999999999998,2.54,1.04,2.2000000000000073
1.5499999999999998,2.54,1.06,2.600000000000008
1.5499999999999998,2.54,1.08,3.160000000000009
1.5499999999999998,2.54,1.1,3.8800000000000106
1.5499999999999998,2.55,0.9,3.330000000000016
1.5499999999999998,2.55,0.92,2.6100000000000154
1.5499999999999998,2.55,0.9400000000000001,2.050000000000016
1.5499999999999998,2.55,0.9600000000000001,1.6500000000000157
1.5499999999999998,2.55,0.9800000000000001,1.4100000000000161
1.5499999999999998,2.55,1.0,1.330000000000017
1.5499999999999998,2.55,1.02,1.410000000000017
1.5499999999999998,2.55,1.04,1.6500000000000175
1.5499999999999998,2.55,1.06,2.0500000000000185
1.5499999999999998,2.55,1.08,2.610000000000019
1.5499999999999998,2.55,1.1,3.3300000000000205
1.5499999999999998,2.56,0.9,2.8800000000000043
1.5499999999999998,2.56,0.92,2.1600000000000037
1.5499999999999998,2.56,0.9400000000000001,1.6000000000000039
1.5499999999999998,2.56,0.9600000000000001,1.200000000000004
1.5499999999999998,2.56,0.9800000000000001,0.9600000000000045
1.5499999999999998,2.56,1.0,0.8800000000000052
1.5499999999999998,2.56,1.02,0.9600000000000054
1.5499999999999998,2.56,1.04,1.2000000000000057
1.5499999999999998,2.56,1.06,1.6000000000000065
1.5499999999999998,2.56,1.08,2.1600000000000072
1.5499999999999998,2.56,1.1,2.8800000000000088
1.5499999999999998,2.57,0.9,2.53000000000001
1.5499999999999998,2.57,0.92,1.8100000000000098
1.5499999999999998,2.57,0.9400000000000001,1.2500000000000098
1.5499999999999998,2.57,0.9600000000000001,0.8500000000000099
1.5499999999999998,2.57,0.9800000000000001,0.6100000000000104
1.5499999999999998,2.57,1.0,0.5300000000000111
1.5499999999999998,2.57,1.02,0.6100000000000113
1.5499999999999998,2.57,1.04,0.8500000000000116
1.5499999999999998,2.57,1.06,1.2500000000000124
1.5499999999999998,2.57,1.08,1.8100000000000134
1.5499999999999998,2.57,1.1,2.5300000000000145
1.5499999999999998,2.58,0.9,2.2800000000000034
1.5499999999999998,2.58,0.92,1.5600000000000027
1.5499999999999998,2.58,0.9400000000000001,1.0000000000000027
1.5499999999999998,2.58,0.9600000000000001,0.6000000000000029
1.5499999999999998,2.58,0.9800000000000001,0.3600000000000033
1.5499999999999998,2.58,1.0,0.2800000000000041
1.5499999999999998,2.58,1.02,0.3600000000000042
1.5499999999999998,2.58,1.04,0.6000000000000046
1.5499999999999998,2.58,1.06,1.0000000000000053
1.5499999999999998,2.58,1.08,1.5600000000000063
1.5499999999999998,2.58,1.1,2.280000000000008
1.5499999999999998,2.59,0.9,2.1300000000000052
1.5499999999999998,2.59,0.92,1.4100000000000046
1.5499999999999998,2.59,0.9400000000000001,0.8500000000000046
1.5499999999999998,2.59,0.9600000000000001,0.4500000000000048
1.5499999999999998,2.59,0.9800000000000001,0.21000000000000524
1.5499999999999998,2.59,1.0,0.130000000000006
1.5499999999999998,2.59,1.02,0.21000000000000613
1.5499999999999998,2.59,1.04,0.45000000000000656
1.5499999999999998,2.59,1.06,0.8500000000000073
1.5499999999999998,2.59,1.08,1.4100000000000081
1.5499999999999998,2.59,1.1,2.1300000000000097
1.5499999999999998,2.5999999999999996,0.9,2.0800000000000027
1.5499999999999998,2.5999999999999996,0.92,1.3600000000000023
1.5499999999999998,2.5999999999999996,0.9400000000000001,0.8000000000000024
1.5499999999999998,2.5999999999999996,0.9600000000000001,0.40000000000000246
1.5499999999999998,2.5999999999999996,0.9800000000000001,0.16000000000000295
1.5499999999999998,2.5999999999999996,1.0,0.0800000000000037
1.5499999999999998,2.5999999999999996,1.02,0.16000000000000383
1.5499999999999998,2.5999999999999996,1.04,0.40000000000000424
1.5499999999999998,2.5999999999999996,1.06,0.800000000000005
1.5499999999999998,2.5999999999999996,1.08,1.3600000000000059
1.5499999999999998,2.5999999999999996,1.1,2.080000000000007
1.5499999999999998,2.61,0.9,2.130000000000001
1.5499999999999998,2.61,0.92,1.4100000000000001
1.5499999999999998,2.61,0.9400000000000001,0.8500000000000002
1.5499999999999998,2.61,0.9600000000000001,0.45000000000000034
1.5499999999999998,2.61,0.9800000000000001,0.2100000000000008
1.5499999999999998,2.61,1.0,0.13000000000000156
1.5499999999999998,2.61,1.02,0.21000000000000169
1.5499999999999998,2.61,1.04,0.4500000000000021
1.5499999999999998,2.61,1.06,0.8500000000000029
1.5499999999999998,2.61,1.08,1.4100000000000037
1.5499999999999998,2.61,1.1,2.1300000000000052
1.5499999999999998,2.62,0.9,2.2800000000000034
1.5499999999999998,2.62,0.92,1.5600000000000027
1.5499999999999998,2.62,0.9400000000000001,1.0000000000000027
1.5499999999999998,2.62,0.9600000000000001,0.6000000000000029
1.5499999999999998,2.62,0.9800000000000001,0.3600000000000033
1.5499999999999998,2.62,1.0,0.2800000000000041
1.5499999999999998,2.62,1.02,0.3600000000000042
1.5499999999999998,2.62,1.04,0.6000000000000046
1.5499999999999998,2.62,1.06,1.0000000000000053
1.5499999999999998,2.62,1.08,1.5600000000000063
1.5499999999999998,2.62,1.1,2.280000000000008
1.5499999999999998,2.63,0.9,2.5299999999999967
1.5499999999999998,2.63,0.92,1.8099999999999965
1.5499999999999998,2.63,0.9400000000000001,1.2499999999999964
1.5499999999999998,2.63,0.9600000000000001,0.8499999999999965
1.5499999999999998,2.63,0.9800000000000001,0.6099999999999971
1.5499999999999998,2.63,1.0,0.5299999999999978
1.5499999999999998,2.63,1.02,0.609999999999998
1.5499999999999998,2.63,1.04,0.8499999999999983
1.5499999999999998,2.63,1.06,1.2499999999999991
1.5499999999999998,2.63,1.08,1.81
1.5499999999999998,2.63,1.1,2.530000000000001
1.5499999999999998,2.6399999999999997,0.9,2.8799999999999866
1.5499999999999998,2.6399999999999997,0.92,2.159999999999986
1.5499999999999998,2.6399999999999997,0.9400000000000001,1.5999999999999859
1.5499999999999998,2.6399999999999997,0.9600000000000001,1.1999999999999862
1.5499999999999998,2.6399999999999997,0.9800000000000001,0.9599999999999866
1.5499999999999998,2.6399999999999997,1.0,0.8799999999999873
1.5499999999999998,2.6399999999999997,1.02,0.9599999999999875
1.5499999999999998,2.6399999999999997,1.04,1.199999999999988
1.5499999999999998,2.6399999999999997,1.06,1.5999999999999885
1.5499999999999998,2.6399999999999997,1.08,2.1599999999999895
1.5499999999999998,2.6399999999999997,1.1,2.879999999999991
1.5499999999999998,2.65,0.9,3.329999999999994
1.5499999999999998,2.65,0.92,2.609999999999993
1.5499999999999998,2.65,0.9400000000000001,2.0499999999999936
1.5499999999999998,2.65,0.9600000000000001,1.6499999999999935
1.5499999999999998,2.65,0.9800000000000001,1.409999999999994
1.5499999999999998,2.65,1.0,1.3299999999999947
1.5499999999999998,2.65,1.02,1.4099999999999948
1.5499999999999998,2.65,1.04,1.6499999999999952
1.5499999999999998,2.65,1.06,2.0499999999999963
1.5499999999999998,2.65,1.08,2.6099999999999968
1.5499999999999998,2.65,1.1,3.3299999999999983
1.5499999999999998,2.6599999999999997,0.9,3.8799999999999795
1.5499999999999998,2.6599999999999997,0.92,3.159999999999979
1.5499999999999998,2.6599999999999997,0.9400000000000001,2.5999999999999788
1.5499999999999998,2.6599999999999997,0.9600000000000001,2.199999999999979
1.5499999999999998,2.6599999999999997,0.9800000000000001,1.9599999999999793
1.5499999999999998,2.6599999999999997,1.0,1.8799999999999801
1.5499999999999998,2.6599999999999997,1.02,1.9599999999999802
1.5499999999999998,2.6599999999999997,1.04,2.1999999999999806
1.5499999999999998,2.6599999999999997,1.06,2.5999999999999814
1.5499999999999998,2.6599999999999997,1.08,3.1599999999999824
1.5499999999999998,2.6599999999999997,1.1,3.879999999999984
1.5499999999999998,2.67,0.9,4.529999999999991
1.5499999999999998,2.67,0.92,3.8099999999999907
1.5499999999999998,2.67,0.9400000000000001,3.249999999999991
1.5499999999999998,2.67,0.9600000000000001,2.849999999999991
1.5499999999999998,2.67,0.9800000000000001,2.6099999999999914
1.5499999999999998,2.67,1.0,2.5299999999999923
1.5499999999999998,2.67,1.02,2.6099999999999923
1.5499999999999998,2.67,1.04,2.849999999999993
1.5499999999999998,2.67,1.06,3.249999999999994
1.5499999999999998,2.67,1.08,3.8099999999999943
1.5499999999999998,2.67,1.1,4.529999999999996
1.5499999999999998,2.6799999999999997,0.9,5.279999999999973
1.5499999999999998,2.6799999999999997,0.92,4.559999999999973
1.5499999999999998,2.6799999999999997,0.9400000000000001,3.9999999999999725
1.5499999999999998,2.6799999999999997,0.9600000000000001,3.599999999999973
1.5499999999999998,2.6799999999999997,0.9800000000000001,3.3599999999999732
1.5499999999999998,2.6799999999999997,1.0,3.279999999999974
1.5499999999999998,2.6799999999999997,1.02,3.359999999999974
1.5499999999999998,2.6799999999999997,1.04,3.5999999999999748
1.5499999999999998,2.6799999999999997,1.06,3.999999999999975
1.5499999999999998,2.6799999999999997,1.08,4.5599999999999765
1.5499999999999998,2.6799999999999997,1.1,5.279999999999978
1.5499999999999998,2.69,0.9,6.12999999999999
1.5499999999999998,2.69,0.92,5.4099999999999895
1.5499999999999998,2.69,0.9400000000000001,4.84999999999999
1.5499999999999998,2.69,0.9600000000000001,4.4499999999999895
1.5499999999999998,2.69,0.9800000000000001,4.20999999999999
1.5499999999999998,2.69,1.0,4.129999999999991
1.5499999999999998,2.69,1.02,4.209999999999991
1.5499999999999998,2.69,1.04,4.449999999999991
1.5499999999999998,2.69,1.06,4.8499999999999925
1.5499999999999998,2.69,1.08,5.409999999999993
1.5499999999999998,2.69,1.1,6.129999999999995
