N,x_resid_ln_fs8
-3.6062990430090514,-0.0002187441970653986
-3.605435465652009,-0.0002187127372959008
-3.604571888294967,-0.0002186808512527269
-3.6037083109379244,-0.00021864853950208374
-3.602844733580882,-0.0002186158026075205
-3.6019811562238395,-0.00021858264113391868
-3.601117578866797,-0.00021854905564437643
-3.6002540015097546,-0.0002185150467011246
-3.599390424152712,-0.00021848061486592907
-3.59852684679567,-0.00021844576069967453
-3.5976632694386277,-0.00021841048476280156
-3.5967996920815852,-0.00021837478761441154
-3.5959361147245428,-0.00021833866981451483
-3.5950725373675003,-0.00021830213191954828
-3.594208960010458,-0.00021826517448817612
-3.5933453826534154,-0.00021822779807684212
-3.592481805296373,-0.00021819000324065085
-3.591618227939331,-0.00021815179053472772
-3.5907546505822885,-0.00021811316051462137
-3.589891073225246,-0.00021807411373322289
-3.5890274958682036,-0.00021803465074297923
-3.588163918511161,-0.00021799477209721863
-3.5873003411541187,-0.00021795447834706966
-3.586436763797076,-0.000217913770043196
-3.5855731864400338,-0.0002178726477358242
-3.5847096090829917,-0.0002178311119742926
-3.5838460317259493,-0.00021778916330748854
-3.582982454368907,-0.00021774680228254378
-3.5821188770118644,-0.00021770402944834566
-3.581255299654822,-0.00021766084534934754
-3.5803917222977795,-0.0002176172505326604
-3.579528144940737,-0.00021757324554275148
-3.578664567583695,-0.00021752883092406722
-3.5778009902266525,-0.0002174840072206169
-3.57693741286961,-0.0002174387749755216
-3.5760738355125676,-0.00021739313472967509
-3.575210258155525,-0.0002173470870262123
-3.5743466807984827,-0.00021730063240469472
-3.5734831034414403,-0.00021725377140646707
-3.572619526084398,-0.0002172065045693214
-3.571755948727356,-0.00021715883243326323
-3.5708923713703133,-0.0002171107555360985
-3.570028794013271,-0.0002170622744147241
-3.5691652166562284,-0.0002170133896055998
-3.568301639299186,-0.00021696410164562946
-3.5674380619421435,-0.00021691441106860138
-3.566574484585101,-0.00021686431840965692
-3.5657109072280586,-0.00021681382420258438
-3.5648473298710166,-0.00021676292898029081
-3.563983752513974,-0.00021671163327612736
-3.5631201751569317,-0.0002166599376203296
-3.5622565977998892,-0.00021660784254493026
-3.561393020442847,-0.00021655534857972086
-3.5605294430858043,-0.00021650245625405573
-3.559665865728762,-0.0002164491660972892
-3.55880228837172,-0.0002163954786378805
-3.5579387110146774,-0.0002163413944029774
-3.557075133657635,-0.00021628691391970684
-3.5562115563005925,-0.00021623203771387045
-3.55534797894355,-0.00021617676631126986
-3.5544844015865076,-0.0002161211002363675
-3.553620824229465,-0.00021606504001320248
-3.5527572468724227,-0.00021600858616579316
-3.5518936695153807,-0.00021595173921638844
-3.551030092158338,-0.00021589449968723723
-3.5501665148012957,-0.00021583686809969332
-3.5493029374442533,-0.00021577884497468725
-3.548439360087211,-0.00021572043083179643
-3.5475757827301684,-0.00021566162618971707
-3.546712205373126,-0.00021560243156847764
-3.5458486280160835,-0.00021554284748543512
-3.5449850506590415,-0.00021548287445796732
-3.544121473301999,-0.00021542251300254306
-3.5432578959449565,-0.0002153617636347499
-3.542394318587914,-0.00021530062687061952
-3.5415307412308716,-0.00021523910322440026
-3.540667163873829,-0.00021517719320991724
-3.5398035865167867,-0.0002151148973414188
-3.5389400091597447,-0.00021505221613005165
