k_dimless,omega_L_rad_s,freq_L_hz,omega_T_rad_s,freq_T_hz,omega_E_rad_s,omega_T0_rad_s,Cs_param,Ct_param,beta_param,method
1.182717234292628,25.28904082855608,4.024875853917461,10.693807648660083,1.7019723477581707,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
1.1950372054831762,25.35995795055189,4.036162664432945,10.743002429935748,1.7098019403725173,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
1.2073571766737243,25.431683276851352,4.047578104658383,10.792479264485973,1.7176764231597255,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
1.2196771478642725,25.50421844351901,4.059122434981536,10.842234290993888,1.7255951815721284,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
1.231997119054821,25.577565077707366,4.070795914371765,10.892263697181482,1.7335576088668363,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
1.244317090245369,25.651724797268653,4.082598800318253,10.942563719657349,1.741563106081504,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
1.2566370614359172,25.72669921037663,4.094531348769801,10.993130643737238,1.749611082005771,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
1.2689570326264654,25.802489915158368,4.106593814076233,11.043960803238933,1.7577009531486152,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
1.2812770038170136,25.87909849933622,4.11878644893141,11.095050580252932,1.7658321437018558,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
1.2935969750075618,25.95652653987991,4.131109504317858,11.146396404890405,1.7740040855000392,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
1.3059169461981102,26.03477560266887,4.143563229453029,11.19799475500977,1.7822162179769225,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
1.3182369173886583,26.11384724216479,4.156147871737185,11.249842155923286,1.7904679881187757,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
1.3305568885792065,26.1937430010945,4.1688636767029275,11.301935180084907,1.7987588504147034,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
1.3428768597697547,26.274464410143096,4.181710887966354,11.354270446760673,1.8070882668041839,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
1.3551968309603029,26.356012987657383,4.194689747179865,11.40684462168283,1.8154557066220232,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
1.367516802150851,26.43839023935966,4.207800493986608,11.459654416688839,1.8238606465408993,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
1.3798367733413994,26.521597658071727,4.22104336597655,11.512696589346362,1.8323025705116778,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
1.3921567445319476,26.605636723449276,4.23441859864421,11.56596794256531,1.8407809697016677,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
1.4044767157224958,26.690508901726442,4.247926425347998,11.619465324197982,1.849295342430981,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
1.416796686913044,26.77621564547065,4.261567077271199,11.673185626628236,1.8578451941071474,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
1.4291166581035921,26.86275839334763,4.275340783384576,11.727125786350655,1.8664300371581368,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
1.4414366292941403,26.95013856989656,4.28924777041058,11.781282783540624,1.8750493909639343,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
1.4537566004846885,27.038357585315328,4.303288262789178,11.835653641616112,1.8837027817867962,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
1.4660765716752369,27.127416835255826,4.317462482645265,11.890235426792042,1.8923897427003253,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
1.478396542865785,27.217317700629152,4.331770649757669,11.945025247627992,1.9011098135174862,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
1.4907165140563332,27.308061547420788,4.346212981529731,12.000020254569971,1.9098625407176752,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
1.5030364852468814,27.399649726515523,4.360789692961444,12.05521763948701,1.918647477372968,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
1.5153564564374296,27.492083573532124,4.375500996623136,12.11061463520319,1.9274641830736385,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
1.5276764276279777,27.585364408667655,4.390347102630696,12.166208515025808,1.936312223853065,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
1.5399963988185261,27.67949353655129,4.405328218622306,12.221996592270227,1.9451911721121067,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
1.5523163700090743,27.77447224610761,4.4204445497366835,12.277976219782044,1.9541006065430555,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
1.5646363411996225,27.87030181042919,4.435696298592806,12.33414478945709,1.9630401120532406,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
1.5769563123901706,27.966983486658407,4.451083665271096,12.390499731759789,1.9720092796883737,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
1.5892762835807188,28.06451851587834,4.4666068472960605,12.447038515240367,1.9810077065557101,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
1.601596254771267,28.162908123012652,4.482266039620356,12.503758646051377,1.9900349957471013,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
1.6139162259618152,28.262153516734312,4.49806143461026,12.560657667463987,1.9990907562620097,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
1.6262361971523636,28.362255889383015,4.513993222032528,12.61773315938441,2.0081746029305467,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
1.6385561683429117,28.463216416891214,4.530061589042623,12.674982737870918,2.017286156336602,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
1.65087613953346,28.56503625871855,4.546266720174278,12.732404054651752,2.026425042741117,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
